Description	Outer_Iteration	Inner_Iteration	Algorithm	Features
dermatology	1	2	/AlgorithmScripts/FeatureSelection/arff/weka/Correlation/default	clubbing_of_the_rete_ridges,elongation_of_the_rete_ridges,thinning_of_the_suprapapillary_epidermis,knee_and_elbow_involvement,exocytosis,vacuolisation_and_damage_of_basal_layer,melanin_incontinence,band-like_infiltrate,focal_hypergranulosis,saw-tooth_appearance_of_retes,polygonal_papules,scalp_involvement,oral_mucosal_involvement,munro_microabcess,spongiosis,definite_borders,PNL_infiltrate,disappearance_of_the_granular_layer,fibrosis_of_the_papillary_dermis,spongiform_pustule,parakeratosis,scaling,itching,koebner_phenomenon,family_history,hyperkeratosis,eosinophils_in_the_infiltrate,follicular_papules,acanthosis,perifollicular_parakeratosis,erythema,inflammatory_monoluclear_inflitrate,follicular_horn_plug,Age
dermatology	1	2	/AlgorithmScripts/FeatureSelection/arff/weka/GainRatio/default	vacuolisation_and_damage_of_basal_layer,perifollicular_parakeratosis,melanin_incontinence,focal_hypergranulosis,fibrosis_of_the_papillary_dermis,polygonal_papules,oral_mucosal_involvement,follicular_horn_plug,saw-tooth_appearance_of_retes,band-like_infiltrate,thinning_of_the_suprapapillary_epidermis,elongation_of_the_rete_ridges,clubbing_of_the_rete_ridges,knee_and_elbow_involvement,follicular_papules,munro_microabcess,exocytosis,scalp_involvement,spongiosis,PNL_infiltrate,koebner_phenomenon,Age,spongiform_pustule,family_history,disappearance_of_the_granular_layer,eosinophils_in_the_infiltrate,definite_borders,hyperkeratosis,parakeratosis,scaling,itching,acanthosis,inflammatory_monoluclear_inflitrate,erythema
dermatology	1	2	/AlgorithmScripts/FeatureSelection/arff/weka/OneR/default	vacuolisation_and_damage_of_basal_layer,elongation_of_the_rete_ridges,focal_hypergranulosis,melanin_incontinence,saw-tooth_appearance_of_retes,band-like_infiltrate,clubbing_of_the_rete_ridges,polygonal_papules,oral_mucosal_involvement,thinning_of_the_suprapapillary_epidermis,exocytosis,knee_and_elbow_involvement,fibrosis_of_the_papillary_dermis,spongiosis,definite_borders,parakeratosis,scalp_involvement,munro_microabcess,PNL_infiltrate,scaling,eosinophils_in_the_infiltrate,disappearance_of_the_granular_layer,erythema,follicular_papules,perifollicular_parakeratosis,follicular_horn_plug,spongiform_pustule,inflammatory_monoluclear_inflitrate,itching,family_history,hyperkeratosis,Age,acanthosis,koebner_phenomenon
dermatology	1	2	/AlgorithmScripts/FeatureSelection/arff/weka/ReliefF/default	elongation_of_the_rete_ridges,band-like_infiltrate,clubbing_of_the_rete_ridges,thinning_of_the_suprapapillary_epidermis,vacuolisation_and_damage_of_basal_layer,spongiosis,polygonal_papules,melanin_incontinence,saw-tooth_appearance_of_retes,exocytosis,focal_hypergranulosis,knee_and_elbow_involvement,fibrosis_of_the_papillary_dermis,oral_mucosal_involvement,itching,PNL_infiltrate,koebner_phenomenon,scalp_involvement,parakeratosis,definite_borders,munro_microabcess,disappearance_of_the_granular_layer,follicular_papules,family_history,scaling,perifollicular_parakeratosis,hyperkeratosis,follicular_horn_plug,acanthosis,spongiform_pustule,erythema,inflammatory_monoluclear_inflitrate,eosinophils_in_the_infiltrate,Age
dermatology	1	2	/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	elongation_of_the_rete_ridges,thinning_of_the_suprapapillary_epidermis,vacuolisation_and_damage_of_basal_layer,melanin_incontinence,clubbing_of_the_rete_ridges,focal_hypergranulosis,band-like_infiltrate,saw-tooth_appearance_of_retes,polygonal_papules,oral_mucosal_involvement,knee_and_elbow_involvement,fibrosis_of_the_papillary_dermis,exocytosis,spongiosis,munro_microabcess,scalp_involvement,disappearance_of_the_granular_layer,PNL_infiltrate,koebner_phenomenon,perifollicular_parakeratosis,definite_borders,follicular_papules,follicular_horn_plug,spongiform_pustule,parakeratosis,family_history,itching,scaling,eosinophils_in_the_infiltrate,Age,hyperkeratosis,acanthosis,erythema,inflammatory_monoluclear_inflitrate
dermatology	1	2	/AlgorithmScripts/FeatureSelection/tsv/mlr/kruskal.test/default	perifollicular_parakeratosis,melanin_incontinence,vacuolisation_and_damage_of_basal_layer,focal_hypergranulosis,fibrosis_of_the_papillary_dermis,saw-tooth_appearance_of_retes,polygonal_papules,oral_mucosal_involvement,band-like_infiltrate,thinning_of_the_suprapapillary_epidermis,clubbing_of_the_rete_ridges,follicular_horn_plug,elongation_of_the_rete_ridges,knee_and_elbow_involvement,follicular_papules,exocytosis,munro_microabcess,scalp_involvement,spongiosis,PNL_infiltrate,definite_borders,disappearance_of_the_granular_layer,koebner_phenomenon,parakeratosis,spongiform_pustule,scaling,itching,family_history,eosinophils_in_the_infiltrate,inflammatory_monoluclear_inflitrate,erythema,acanthosis,hyperkeratosis,Age
dermatology	1	2	/AlgorithmScripts/FeatureSelection/tsv/mlr/randomForestSRC.rfsrc/default	fibrosis_of_the_papillary_dermis,koebner_phenomenon,elongation_of_the_rete_ridges,clubbing_of_the_rete_ridges,thinning_of_the_suprapapillary_epidermis,melanin_incontinence,spongiosis,vacuolisation_and_damage_of_basal_layer,knee_and_elbow_involvement,focal_hypergranulosis,disappearance_of_the_granular_layer,itching,oral_mucosal_involvement,perifollicular_parakeratosis,band-like_infiltrate,PNL_infiltrate,exocytosis,polygonal_papules,saw-tooth_appearance_of_retes,follicular_papules,eosinophils_in_the_infiltrate,scaling,follicular_horn_plug,munro_microabcess,scalp_involvement,definite_borders,parakeratosis,inflammatory_monoluclear_inflitrate,family_history,Age,spongiform_pustule,hyperkeratosis,acanthosis,erythema
dermatology	1	2	/AlgorithmScripts/FeatureSelection/tsv/sklearn/mutual_info/default	clubbing_of_the_rete_ridges,melanin_incontinence,elongation_of_the_rete_ridges,oral_mucosal_involvement,polygonal_papules,thinning_of_the_suprapapillary_epidermis,vacuolisation_and_damage_of_basal_layer,band-like_infiltrate,focal_hypergranulosis,saw-tooth_appearance_of_retes,fibrosis_of_the_papillary_dermis,knee_and_elbow_involvement,spongiosis,exocytosis,munro_microabcess,definite_borders,parakeratosis,scalp_involvement,disappearance_of_the_granular_layer,PNL_infiltrate,family_history,koebner_phenomenon,scaling,spongiform_pustule,perifollicular_parakeratosis,eosinophils_in_the_infiltrate,follicular_horn_plug,itching,inflammatory_monoluclear_inflitrate,erythema,hyperkeratosis,follicular_papules,Age,acanthosis
dermatology	1	2	/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	melanin_incontinence,clubbing_of_the_rete_ridges,fibrosis_of_the_papillary_dermis,thinning_of_the_suprapapillary_epidermis,elongation_of_the_rete_ridges,knee_and_elbow_involvement,koebner_phenomenon,focal_hypergranulosis,spongiosis,vacuolisation_and_damage_of_basal_layer,Age,PNL_infiltrate,disappearance_of_the_granular_layer,band-like_infiltrate,exocytosis,follicular_papules,itching,oral_mucosal_involvement,polygonal_papules,definite_borders,perifollicular_parakeratosis,saw-tooth_appearance_of_retes,munro_microabcess,scaling,scalp_involvement,follicular_horn_plug,inflammatory_monoluclear_inflitrate,parakeratosis,eosinophils_in_the_infiltrate,erythema,spongiform_pustule,acanthosis,family_history,hyperkeratosis
dermatology	1	2	/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	focal_hypergranulosis,elongation_of_the_rete_ridges,fibrosis_of_the_papillary_dermis,perifollicular_parakeratosis,disappearance_of_the_granular_layer,koebner_phenomenon,spongiosis,follicular_papules,itching,thinning_of_the_suprapapillary_epidermis,PNL_infiltrate,knee_and_elbow_involvement,scaling,band-like_infiltrate,exocytosis,melanin_incontinence,Age,clubbing_of_the_rete_ridges,definite_borders,acanthosis,follicular_horn_plug,saw-tooth_appearance_of_retes,eosinophils_in_the_infiltrate,inflammatory_monoluclear_inflitrate,parakeratosis,erythema,hyperkeratosis,polygonal_papules,family_history,spongiform_pustule,vacuolisation_and_damage_of_basal_layer,munro_microabcess,oral_mucosal_involvement,scalp_involvement
dermatology	1	3	/AlgorithmScripts/FeatureSelection/arff/weka/Correlation/default	thinning_of_the_suprapapillary_epidermis,clubbing_of_the_rete_ridges,elongation_of_the_rete_ridges,exocytosis,band-like_infiltrate,knee_and_elbow_involvement,saw-tooth_appearance_of_retes,polygonal_papules,vacuolisation_and_damage_of_basal_layer,focal_hypergranulosis,melanin_incontinence,scalp_involvement,oral_mucosal_involvement,spongiosis,munro_microabcess,PNL_infiltrate,disappearance_of_the_granular_layer,parakeratosis,definite_borders,fibrosis_of_the_papillary_dermis,spongiform_pustule,itching,scaling,koebner_phenomenon,family_history,eosinophils_in_the_infiltrate,perifollicular_parakeratosis,hyperkeratosis,acanthosis,follicular_papules,inflammatory_monoluclear_inflitrate,follicular_horn_plug,erythema,Age
dermatology	1	3	/AlgorithmScripts/FeatureSelection/arff/weka/GainRatio/default	perifollicular_parakeratosis,saw-tooth_appearance_of_retes,thinning_of_the_suprapapillary_epidermis,band-like_infiltrate,focal_hypergranulosis,polygonal_papules,vacuolisation_and_damage_of_basal_layer,melanin_incontinence,oral_mucosal_involvement,follicular_horn_plug,fibrosis_of_the_papillary_dermis,elongation_of_the_rete_ridges,clubbing_of_the_rete_ridges,knee_and_elbow_involvement,exocytosis,follicular_papules,spongiosis,munro_microabcess,scalp_involvement,PNL_infiltrate,koebner_phenomenon,spongiform_pustule,family_history,disappearance_of_the_granular_layer,parakeratosis,eosinophils_in_the_infiltrate,definite_borders,itching,inflammatory_monoluclear_inflitrate,acanthosis,hyperkeratosis,erythema,scaling,Age
dermatology	1	3	/AlgorithmScripts/FeatureSelection/arff/weka/OneR/default	elongation_of_the_rete_ridges,saw-tooth_appearance_of_retes,thinning_of_the_suprapapillary_epidermis,vacuolisation_and_damage_of_basal_layer,focal_hypergranulosis,polygonal_papules,band-like_infiltrate,melanin_incontinence,oral_mucosal_involvement,clubbing_of_the_rete_ridges,exocytosis,fibrosis_of_the_papillary_dermis,parakeratosis,definite_borders,knee_and_elbow_involvement,spongiosis,scalp_involvement,munro_microabcess,PNL_infiltrate,eosinophils_in_the_infiltrate,scaling,perifollicular_parakeratosis,itching,follicular_horn_plug,follicular_papules,spongiform_pustule,disappearance_of_the_granular_layer,erythema,inflammatory_monoluclear_inflitrate,acanthosis,family_history,koebner_phenomenon,hyperkeratosis,Age
dermatology	1	3	/AlgorithmScripts/FeatureSelection/arff/weka/ReliefF/default	elongation_of_the_rete_ridges,band-like_infiltrate,thinning_of_the_suprapapillary_epidermis,clubbing_of_the_rete_ridges,spongiosis,saw-tooth_appearance_of_retes,vacuolisation_and_damage_of_basal_layer,polygonal_papules,exocytosis,focal_hypergranulosis,melanin_incontinence,oral_mucosal_involvement,fibrosis_of_the_papillary_dermis,knee_and_elbow_involvement,itching,PNL_infiltrate,scalp_involvement,koebner_phenomenon,follicular_papules,parakeratosis,disappearance_of_the_granular_layer,munro_microabcess,definite_borders,perifollicular_parakeratosis,hyperkeratosis,family_history,scaling,inflammatory_monoluclear_inflitrate,acanthosis,eosinophils_in_the_infiltrate,follicular_horn_plug,spongiform_pustule,erythema,Age
dermatology	1	3	/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	thinning_of_the_suprapapillary_epidermis,elongation_of_the_rete_ridges,clubbing_of_the_rete_ridges,saw-tooth_appearance_of_retes,band-like_infiltrate,polygonal_papules,focal_hypergranulosis,vacuolisation_and_damage_of_basal_layer,melanin_incontinence,oral_mucosal_involvement,fibrosis_of_the_papillary_dermis,spongiosis,knee_and_elbow_involvement,exocytosis,munro_microabcess,scalp_involvement,PNL_infiltrate,koebner_phenomenon,perifollicular_parakeratosis,disappearance_of_the_granular_layer,follicular_horn_plug,follicular_papules,spongiform_pustule,parakeratosis,definite_borders,itching,family_history,inflammatory_monoluclear_inflitrate,eosinophils_in_the_infiltrate,acanthosis,hyperkeratosis,erythema,scaling,Age
dermatology	1	3	/AlgorithmScripts/FeatureSelection/tsv/mlr/kruskal.test/default	perifollicular_parakeratosis,saw-tooth_appearance_of_retes,focal_hypergranulosis,polygonal_papules,vacuolisation_and_damage_of_basal_layer,thinning_of_the_suprapapillary_epidermis,melanin_incontinence,oral_mucosal_involvement,fibrosis_of_the_papillary_dermis,band-like_infiltrate,clubbing_of_the_rete_ridges,follicular_horn_plug,elongation_of_the_rete_ridges,knee_and_elbow_involvement,exocytosis,follicular_papules,spongiosis,scalp_involvement,munro_microabcess,PNL_infiltrate,koebner_phenomenon,disappearance_of_the_granular_layer,parakeratosis,definite_borders,spongiform_pustule,itching,family_history,scaling,eosinophils_in_the_infiltrate,inflammatory_monoluclear_inflitrate,acanthosis,erythema,hyperkeratosis,Age
dermatology	1	3	/AlgorithmScripts/FeatureSelection/tsv/mlr/randomForestSRC.rfsrc/default	thinning_of_the_suprapapillary_epidermis,fibrosis_of_the_papillary_dermis,koebner_phenomenon,clubbing_of_the_rete_ridges,elongation_of_the_rete_ridges,saw-tooth_appearance_of_retes,spongiosis,PNL_infiltrate,band-like_infiltrate,focal_hypergranulosis,vacuolisation_and_damage_of_basal_layer,oral_mucosal_involvement,polygonal_papules,perifollicular_parakeratosis,knee_and_elbow_involvement,melanin_incontinence,itching,exocytosis,disappearance_of_the_granular_layer,follicular_horn_plug,follicular_papules,eosinophils_in_the_infiltrate,parakeratosis,scalp_involvement,hyperkeratosis,munro_microabcess,inflammatory_monoluclear_inflitrate,definite_borders,scaling,family_history,spongiform_pustule,Age,acanthosis,erythema
dermatology	1	3	/AlgorithmScripts/FeatureSelection/tsv/sklearn/mutual_info/default	thinning_of_the_suprapapillary_epidermis,clubbing_of_the_rete_ridges,elongation_of_the_rete_ridges,vacuolisation_and_damage_of_basal_layer,focal_hypergranulosis,saw-tooth_appearance_of_retes,band-like_infiltrate,spongiosis,oral_mucosal_involvement,melanin_incontinence,polygonal_papules,exocytosis,knee_and_elbow_involvement,fibrosis_of_the_papillary_dermis,PNL_infiltrate,koebner_phenomenon,munro_microabcess,perifollicular_parakeratosis,scalp_involvement,disappearance_of_the_granular_layer,definite_borders,parakeratosis,itching,family_history,scaling,follicular_papules,inflammatory_monoluclear_inflitrate,hyperkeratosis,spongiform_pustule,follicular_horn_plug,Age,eosinophils_in_the_infiltrate,acanthosis,erythema
dermatology	1	3	/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	band-like_infiltrate,clubbing_of_the_rete_ridges,koebner_phenomenon,thinning_of_the_suprapapillary_epidermis,elongation_of_the_rete_ridges,fibrosis_of_the_papillary_dermis,saw-tooth_appearance_of_retes,PNL_infiltrate,polygonal_papules,spongiosis,Age,knee_and_elbow_involvement,vacuolisation_and_damage_of_basal_layer,exocytosis,itching,oral_mucosal_involvement,disappearance_of_the_granular_layer,follicular_papules,perifollicular_parakeratosis,focal_hypergranulosis,melanin_incontinence,scalp_involvement,definite_borders,follicular_horn_plug,munro_microabcess,eosinophils_in_the_infiltrate,parakeratosis,scaling,acanthosis,erythema,inflammatory_monoluclear_inflitrate,family_history,hyperkeratosis,spongiform_pustule
dermatology	1	3	/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	fibrosis_of_the_papillary_dermis,koebner_phenomenon,spongiosis,thinning_of_the_suprapapillary_epidermis,PNL_infiltrate,band-like_infiltrate,itching,elongation_of_the_rete_ridges,follicular_papules,perifollicular_parakeratosis,eosinophils_in_the_infiltrate,exocytosis,parakeratosis,polygonal_papules,saw-tooth_appearance_of_retes,scaling,clubbing_of_the_rete_ridges,hyperkeratosis,knee_and_elbow_involvement,disappearance_of_the_granular_layer,erythema,focal_hypergranulosis,acanthosis,definite_borders,scalp_involvement,Age,follicular_horn_plug,vacuolisation_and_damage_of_basal_layer,inflammatory_monoluclear_inflitrate,munro_microabcess,spongiform_pustule,family_history,melanin_incontinence,oral_mucosal_involvement
dermatology	2	1	/AlgorithmScripts/FeatureSelection/arff/weka/Correlation/default	elongation_of_the_rete_ridges,clubbing_of_the_rete_ridges,thinning_of_the_suprapapillary_epidermis,band-like_infiltrate,scalp_involvement,vacuolisation_and_damage_of_basal_layer,exocytosis,melanin_incontinence,focal_hypergranulosis,polygonal_papules,oral_mucosal_involvement,saw-tooth_appearance_of_retes,knee_and_elbow_involvement,munro_microabcess,spongiosis,PNL_infiltrate,definite_borders,spongiform_pustule,disappearance_of_the_granular_layer,itching,fibrosis_of_the_papillary_dermis,parakeratosis,koebner_phenomenon,scaling,family_history,erythema,hyperkeratosis,follicular_papules,perifollicular_parakeratosis,acanthosis,follicular_horn_plug,eosinophils_in_the_infiltrate,inflammatory_monoluclear_inflitrate,Age
dermatology	2	1	/AlgorithmScripts/FeatureSelection/arff/weka/GainRatio/default	vacuolisation_and_damage_of_basal_layer,band-like_infiltrate,melanin_incontinence,oral_mucosal_involvement,perifollicular_parakeratosis,focal_hypergranulosis,saw-tooth_appearance_of_retes,polygonal_papules,fibrosis_of_the_papillary_dermis,clubbing_of_the_rete_ridges,follicular_horn_plug,elongation_of_the_rete_ridges,thinning_of_the_suprapapillary_epidermis,follicular_papules,scalp_involvement,munro_microabcess,spongiosis,knee_and_elbow_involvement,PNL_infiltrate,koebner_phenomenon,exocytosis,spongiform_pustule,definite_borders,disappearance_of_the_granular_layer,parakeratosis,itching,family_history,scaling,acanthosis,hyperkeratosis,eosinophils_in_the_infiltrate,erythema,inflammatory_monoluclear_inflitrate,Age
dermatology	2	1	/AlgorithmScripts/FeatureSelection/arff/weka/OneR/default	vacuolisation_and_damage_of_basal_layer,focal_hypergranulosis,elongation_of_the_rete_ridges,oral_mucosal_involvement,melanin_incontinence,band-like_infiltrate,saw-tooth_appearance_of_retes,polygonal_papules,clubbing_of_the_rete_ridges,thinning_of_the_suprapapillary_epidermis,spongiosis,exocytosis,scalp_involvement,fibrosis_of_the_papillary_dermis,knee_and_elbow_involvement,PNL_infiltrate,parakeratosis,munro_microabcess,spongiform_pustule,scaling,koebner_phenomenon,eosinophils_in_the_infiltrate,definite_borders,follicular_horn_plug,perifollicular_parakeratosis,follicular_papules,itching,disappearance_of_the_granular_layer,erythema,inflammatory_monoluclear_inflitrate,family_history,hyperkeratosis,acanthosis,Age
dermatology	2	1	/AlgorithmScripts/FeatureSelection/arff/weka/ReliefF/default	band-like_infiltrate,elongation_of_the_rete_ridges,thinning_of_the_suprapapillary_epidermis,vacuolisation_and_damage_of_basal_layer,spongiosis,melanin_incontinence,clubbing_of_the_rete_ridges,polygonal_papules,saw-tooth_appearance_of_retes,oral_mucosal_involvement,focal_hypergranulosis,exocytosis,itching,PNL_infiltrate,fibrosis_of_the_papillary_dermis,knee_and_elbow_involvement,koebner_phenomenon,scalp_involvement,definite_borders,munro_microabcess,parakeratosis,follicular_papules,perifollicular_parakeratosis,disappearance_of_the_granular_layer,spongiform_pustule,follicular_horn_plug,hyperkeratosis,scaling,eosinophils_in_the_infiltrate,acanthosis,family_history,erythema,inflammatory_monoluclear_inflitrate,Age
dermatology	2	1	/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	clubbing_of_the_rete_ridges,elongation_of_the_rete_ridges,vacuolisation_and_damage_of_basal_layer,band-like_infiltrate,oral_mucosal_involvement,melanin_incontinence,focal_hypergranulosis,thinning_of_the_suprapapillary_epidermis,polygonal_papules,saw-tooth_appearance_of_retes,fibrosis_of_the_papillary_dermis,spongiosis,scalp_involvement,knee_and_elbow_involvement,munro_microabcess,PNL_infiltrate,koebner_phenomenon,exocytosis,follicular_papules,definite_borders,perifollicular_parakeratosis,disappearance_of_the_granular_layer,follicular_horn_plug,spongiform_pustule,itching,parakeratosis,scaling,family_history,acanthosis,hyperkeratosis,eosinophils_in_the_infiltrate,erythema,inflammatory_monoluclear_inflitrate,Age
