Description	Iteration	Algorithm	Metric	Value
breast-cancer	1	/AlgorithmScripts/Classification/tsv/keras/dnn	FNR	0
breast-cancer	1	/AlgorithmScripts/Classification/tsv/keras/dnn	FPR	1
breast-cancer	1	/AlgorithmScripts/Classification/tsv/keras/dnn	MCC	0
breast-cancer	1	/AlgorithmScripts/Classification/tsv/keras/dnn	MMCE	0.302083333333333
breast-cancer	1	/AlgorithmScripts/Classification/tsv/keras/dnn	NPV	NA
breast-cancer	1	/AlgorithmScripts/Classification/tsv/keras/dnn	PPV	0.697916666666667
breast-cancer	1	/AlgorithmScripts/Classification/tsv/keras/dnn	Recall	1
breast-cancer	1	/AlgorithmScripts/Classification/tsv/keras/dnn	TNR	0
breast-cancer	1	/AlgorithmScripts/Classification/tsv/keras/dnn	TPR	1
breast-cancer	1	/AlgorithmScripts/Classification/tsv/mlr/h2o.randomForest	AUROC	0.633556356150283
breast-cancer	1	/AlgorithmScripts/Classification/tsv/mlr/h2o.randomForest	Accuracy	0.739583333333333
breast-cancer	1	/AlgorithmScripts/Classification/tsv/mlr/h2o.randomForest	BalancedAccuracy	0.608080288214102
breast-cancer	1	/AlgorithmScripts/Classification/tsv/mlr/h2o.randomForest	Brier	0.201788878066506
breast-cancer	1	/AlgorithmScripts/Classification/tsv/mlr/h2o.randomForest	F1	0.834437086092715
breast-cancer	1	/AlgorithmScripts/Classification/tsv/mlr/h2o.randomForest	FDR	0.25
breast-cancer	1	/AlgorithmScripts/Classification/tsv/mlr/h2o.randomForest	FNR	0.0597014925373134
breast-cancer	1	/AlgorithmScripts/Classification/tsv/mlr/h2o.randomForest	FPR	0.724137931034483
breast-cancer	1	/AlgorithmScripts/Classification/tsv/mlr/h2o.randomForest	MCC	0.300111490691518
breast-cancer	1	/AlgorithmScripts/Classification/tsv/mlr/h2o.randomForest	MMCE	0.260416666666667
breast-cancer	1	/AlgorithmScripts/Classification/tsv/mlr/h2o.randomForest	NPV	0.666666666666667
breast-cancer	1	/AlgorithmScripts/Classification/tsv/mlr/h2o.randomForest	PPV	0.75
breast-cancer	1	/AlgorithmScripts/Classification/tsv/mlr/h2o.randomForest	Recall	0.940298507462687
breast-cancer	1	/AlgorithmScripts/Classification/tsv/mlr/h2o.randomForest	TNR	0.275862068965517
breast-cancer	1	/AlgorithmScripts/Classification/tsv/mlr/h2o.randomForest	TPR	0.940298507462687
breast-cancer	1	/AlgorithmScripts/Classification/tsv/mlr/mlp	AUROC	0.67421513124035
breast-cancer	1	/AlgorithmScripts/Classification/tsv/mlr/mlp	Accuracy	0.71875
breast-cancer	1	/AlgorithmScripts/Classification/tsv/mlr/mlp	BalancedAccuracy	0.642048378795677
breast-cancer	1	/AlgorithmScripts/Classification/tsv/mlr/mlp	Brier	0.207817466016377
breast-cancer	1	/AlgorithmScripts/Classification/tsv/mlr/mlp	F1	0.805755395683453
breast-cancer	1	/AlgorithmScripts/Classification/tsv/mlr/mlp	FDR	0.222222222222222
breast-cancer	1	/AlgorithmScripts/Classification/tsv/mlr/mlp	FNR	0.164179104477612
breast-cancer	1	/AlgorithmScripts/Classification/tsv/mlr/mlp	FPR	0.551724137931034
breast-cancer	1	/AlgorithmScripts/Classification/tsv/mlr/mlp	MCC	0.301252603137696
breast-cancer	1	/AlgorithmScripts/Classification/tsv/mlr/mlp	MMCE	0.28125
breast-cancer	1	/AlgorithmScripts/Classification/tsv/mlr/mlp	NPV	0.541666666666667
breast-cancer	1	/AlgorithmScripts/Classification/tsv/mlr/mlp	PPV	0.777777777777778
breast-cancer	1	/AlgorithmScripts/Classification/tsv/mlr/mlp	Recall	0.835820895522388
breast-cancer	1	/AlgorithmScripts/Classification/tsv/mlr/mlp	TNR	0.448275862068966
breast-cancer	1	/AlgorithmScripts/Classification/tsv/mlr/mlp	TPR	0.835820895522388
breast-cancer	1	/AlgorithmScripts/Classification/tsv/mlr/xgboost	AUROC	0.709984559958827
breast-cancer	1	/AlgorithmScripts/Classification/tsv/mlr/xgboost	Accuracy	0.739583333333333
breast-cancer	1	/AlgorithmScripts/Classification/tsv/mlr/xgboost	BalancedAccuracy	0.647195059186825
breast-cancer	1	/AlgorithmScripts/Classification/tsv/mlr/xgboost	Brier	0.199267689773611
breast-cancer	1	/AlgorithmScripts/Classification/tsv/mlr/xgboost	F1	0.825174825174825
breast-cancer	1	/AlgorithmScripts/Classification/tsv/mlr/xgboost	FDR	0.223684210526316
breast-cancer	1	/AlgorithmScripts/Classification/tsv/mlr/xgboost	FNR	0.119402985074627
breast-cancer	1	/AlgorithmScripts/Classification/tsv/mlr/xgboost	FPR	0.586206896551724
breast-cancer	1	/AlgorithmScripts/Classification/tsv/mlr/xgboost	MCC	0.332841778941633
breast-cancer	1	/AlgorithmScripts/Classification/tsv/mlr/xgboost	MMCE	0.260416666666667
breast-cancer	1	/AlgorithmScripts/Classification/tsv/mlr/xgboost	NPV	0.6
breast-cancer	1	/AlgorithmScripts/Classification/tsv/mlr/xgboost	PPV	0.776315789473684
breast-cancer	1	/AlgorithmScripts/Classification/tsv/mlr/xgboost	Recall	0.880597014925373
breast-cancer	1	/AlgorithmScripts/Classification/tsv/mlr/xgboost	TNR	0.413793103448276
breast-cancer	1	/AlgorithmScripts/Classification/tsv/mlr/xgboost	TPR	0.880597014925373
breast-cancer	1	/AlgorithmScripts/Classification/tsv/sklearn/decision_tree	AUROC	0.661091096242923
breast-cancer	1	/AlgorithmScripts/Classification/tsv/sklearn/decision_tree	Accuracy	0.645833333333333
breast-cancer	1	/AlgorithmScripts/Classification/tsv/sklearn/decision_tree	BalancedAccuracy	0.599588265568708
breast-cancer	1	/AlgorithmScripts/Classification/tsv/sklearn/decision_tree	Brier	0.224645612015089
breast-cancer	1	/AlgorithmScripts/Classification/tsv/sklearn/decision_tree	F1	0.738461538461539
breast-cancer	1	/AlgorithmScripts/Classification/tsv/sklearn/decision_tree	FDR	0.238095238095238
breast-cancer	1	/AlgorithmScripts/Classification/tsv/sklearn/decision_tree	FNR	0.283582089552239
breast-cancer	1	/AlgorithmScripts/Classification/tsv/sklearn/decision_tree	FPR	0.517241379310345
breast-cancer	1	/AlgorithmScripts/Classification/tsv/sklearn/decision_tree	MCC	0.192551683497672
breast-cancer	1	/AlgorithmScripts/Classification/tsv/sklearn/decision_tree	MMCE	0.354166666666667
breast-cancer	1	/AlgorithmScripts/Classification/tsv/sklearn/decision_tree	NPV	0.424242424242424
breast-cancer	1	/AlgorithmScripts/Classification/tsv/sklearn/decision_tree	PPV	0.761904761904762
breast-cancer	1	/AlgorithmScripts/Classification/tsv/sklearn/decision_tree	Recall	0.716417910447761
breast-cancer	1	/AlgorithmScripts/Classification/tsv/sklearn/decision_tree	TNR	0.482758620689655
breast-cancer	1	/AlgorithmScripts/Classification/tsv/sklearn/decision_tree	TPR	0.716417910447761
breast-cancer	1	/AlgorithmScripts/Classification/tsv/sklearn/logistic_regression	AUROC	0.677303139475039
breast-cancer	1	/AlgorithmScripts/Classification/tsv/sklearn/logistic_regression	Accuracy	0.791666666666667
breast-cancer	1	/AlgorithmScripts/Classification/tsv/sklearn/logistic_regression	BalancedAccuracy	0.704065877509007
breast-cancer	1	/AlgorithmScripts/Classification/tsv/sklearn/logistic_regression	Brier	0.189985833517147
breast-cancer	1	/AlgorithmScripts/Classification/tsv/sklearn/logistic_regression	F1	0.861111111111111
breast-cancer	1	/AlgorithmScripts/Classification/tsv/sklearn/logistic_regression	FDR	0.194805194805195
breast-cancer	1	/AlgorithmScripts/Classification/tsv/sklearn/logistic_regression	FNR	0.0746268656716418
breast-cancer	1	/AlgorithmScripts/Classification/tsv/sklearn/logistic_regression	FPR	0.517241379310345
breast-cancer	1	/AlgorithmScripts/Classification/tsv/sklearn/logistic_regression	MCC	0.47034293398514
breast-cancer	1	/AlgorithmScripts/Classification/tsv/sklearn/logistic_regression	MMCE	0.208333333333333
breast-cancer	1	/AlgorithmScripts/Classification/tsv/sklearn/logistic_regression	NPV	0.736842105263158
breast-cancer	1	/AlgorithmScripts/Classification/tsv/sklearn/logistic_regression	PPV	0.805194805194805
breast-cancer	1	/AlgorithmScripts/Classification/tsv/sklearn/logistic_regression	Recall	0.925373134328358
breast-cancer	1	/AlgorithmScripts/Classification/tsv/sklearn/logistic_regression	TNR	0.482758620689655
breast-cancer	1	/AlgorithmScripts/Classification/tsv/sklearn/logistic_regression	TPR	0.925373134328358
breast-cancer	1	/AlgorithmScripts/Classification/tsv/sklearn/svm	AUROC	0.676016469377252
breast-cancer	1	/AlgorithmScripts/Classification/tsv/sklearn/svm	Accuracy	0.739583333333333
breast-cancer	1	/AlgorithmScripts/Classification/tsv/sklearn/svm	BalancedAccuracy	0.617858980957283
breast-cancer	1	/AlgorithmScripts/Classification/tsv/sklearn/svm	Brier	0.190680668107689
breast-cancer	1	/AlgorithmScripts/Classification/tsv/sklearn/svm	F1	0.832214765100671
breast-cancer	1	/AlgorithmScripts/Classification/tsv/sklearn/svm	FDR	0.24390243902439
breast-cancer	1	/AlgorithmScripts/Classification/tsv/sklearn/svm	FNR	0.0746268656716418
breast-cancer	1	/AlgorithmScripts/Classification/tsv/sklearn/svm	FPR	0.689655172413793
breast-cancer	1	/AlgorithmScripts/Classification/tsv/sklearn/svm	MCC	0.306660707759709
breast-cancer	1	/AlgorithmScripts/Classification/tsv/sklearn/svm	MMCE	0.260416666666667
breast-cancer	1	/AlgorithmScripts/Classification/tsv/sklearn/svm	NPV	0.642857142857143
breast-cancer	1	/AlgorithmScripts/Classification/tsv/sklearn/svm	PPV	0.75609756097561
breast-cancer	1	/AlgorithmScripts/Classification/tsv/sklearn/svm	Recall	0.925373134328358
breast-cancer	1	/AlgorithmScripts/Classification/tsv/sklearn/svm	TNR	0.310344827586207
breast-cancer	1	/AlgorithmScripts/Classification/tsv/sklearn/svm	TPR	0.925373134328358
breast-cancer	2	/AlgorithmScripts/Classification/arff/weka/HoeffdingTree	AUROC	0.639475038600103
breast-cancer	2	/AlgorithmScripts/Classification/arff/weka/HoeffdingTree	Accuracy	0.635416666666667
breast-cancer	2	/AlgorithmScripts/Classification/arff/weka/HoeffdingTree	BalancedAccuracy	0.601904271744725
breast-cancer	2	/AlgorithmScripts/Classification/arff/weka/HoeffdingTree	Brier	0.286789
breast-cancer	2	/AlgorithmScripts/Classification/arff/weka/HoeffdingTree	F1	0.724409448818898
breast-cancer	2	/AlgorithmScripts/Classification/arff/weka/HoeffdingTree	FDR	0.233333333333333
breast-cancer	2	/AlgorithmScripts/Classification/arff/weka/HoeffdingTree	FNR	0.313432835820896
breast-cancer	2	/AlgorithmScripts/Classification/arff/weka/HoeffdingTree	FPR	0.482758620689655
breast-cancer	2	/AlgorithmScripts/Classification/arff/weka/HoeffdingTree	MCC	0.19330002493464
breast-cancer	2	/AlgorithmScripts/Classification/arff/weka/HoeffdingTree	MMCE	0.364583333333333
breast-cancer	2	/AlgorithmScripts/Classification/arff/weka/HoeffdingTree	NPV	0.416666666666667
breast-cancer	2	/AlgorithmScripts/Classification/arff/weka/HoeffdingTree	PPV	0.766666666666667
breast-cancer	2	/AlgorithmScripts/Classification/arff/weka/HoeffdingTree	Recall	0.686567164179104
breast-cancer	2	/AlgorithmScripts/Classification/arff/weka/HoeffdingTree	TNR	0.517241379310345
breast-cancer	2	/AlgorithmScripts/Classification/arff/weka/HoeffdingTree	TPR	0.686567164179104
breast-cancer	2	/AlgorithmScripts/Classification/arff/weka/MultilayerPerceptron	AUROC	0.682192485846629
breast-cancer	2	/AlgorithmScripts/Classification/arff/weka/MultilayerPerceptron	Accuracy	0.739583333333333
breast-cancer	2	/AlgorithmScripts/Classification/arff/weka/MultilayerPerceptron	BalancedAccuracy	0.588522902727741
breast-cancer	2	/AlgorithmScripts/Classification/arff/weka/MultilayerPerceptron	Brier	0.19328753125
breast-cancer	2	/AlgorithmScripts/Classification/arff/weka/MultilayerPerceptron	F1	0.838709677419355
breast-cancer	2	/AlgorithmScripts/Classification/arff/weka/MultilayerPerceptron	FDR	0.261363636363636
breast-cancer	2	/AlgorithmScripts/Classification/arff/weka/MultilayerPerceptron	FNR	0.0298507462686567
breast-cancer	2	/AlgorithmScripts/Classification/arff/weka/MultilayerPerceptron	FPR	0.793103448275862
breast-cancer	2	/AlgorithmScripts/Classification/arff/weka/MultilayerPerceptron	MCC	0.294127554939753
breast-cancer	2	/AlgorithmScripts/Classification/arff/weka/MultilayerPerceptron	MMCE	0.260416666666667
breast-cancer	2	/AlgorithmScripts/Classification/arff/weka/MultilayerPerceptron	NPV	0.75
breast-cancer	2	/AlgorithmScripts/Classification/arff/weka/MultilayerPerceptron	PPV	0.738636363636364
breast-cancer	2	/AlgorithmScripts/Classification/arff/weka/MultilayerPerceptron	Recall	0.970149253731343
breast-cancer	2	/AlgorithmScripts/Classification/arff/weka/MultilayerPerceptron	TNR	0.206896551724138
breast-cancer	2	/AlgorithmScripts/Classification/arff/weka/MultilayerPerceptron	TPR	0.970149253731343
breast-cancer	2	/AlgorithmScripts/Classification/arff/weka/SimpleLogistic	AUROC	0.592897581060216
breast-cancer	2	/AlgorithmScripts/Classification/arff/weka/SimpleLogistic	Accuracy	0.6875
breast-cancer	2	/AlgorithmScripts/Classification/arff/weka/SimpleLogistic	BalancedAccuracy	0.609881626351004
breast-cancer	2	/AlgorithmScripts/Classification/arff/weka/SimpleLogistic	Brier	0.207580770833333
breast-cancer	2	/AlgorithmScripts/Classification/arff/weka/SimpleLogistic	F1	0.782608695652174
breast-cancer	2	/AlgorithmScripts/Classification/arff/weka/SimpleLogistic	FDR	0.23943661971831
breast-cancer	2	/AlgorithmScripts/Classification/arff/weka/SimpleLogistic	FNR	0.194029850746269
breast-cancer	2	/AlgorithmScripts/Classification/arff/weka/SimpleLogistic	FPR	0.586206896551724
breast-cancer	2	/AlgorithmScripts/Classification/arff/weka/SimpleLogistic	MCC	0.229928229958164
breast-cancer	2	/AlgorithmScripts/Classification/arff/weka/SimpleLogistic	MMCE	0.3125
breast-cancer	2	/AlgorithmScripts/Classification/arff/weka/SimpleLogistic	NPV	0.48
breast-cancer	2	/AlgorithmScripts/Classification/arff/weka/SimpleLogistic	PPV	0.76056338028169
breast-cancer	2	/AlgorithmScripts/Classification/arff/weka/SimpleLogistic	Recall	0.805970149253731
breast-cancer	2	/AlgorithmScripts/Classification/arff/weka/SimpleLogistic	TNR	0.413793103448276
breast-cancer	2	/AlgorithmScripts/Classification/arff/weka/SimpleLogistic	TPR	0.805970149253731
breast-cancer	2	/AlgorithmScripts/Classification/tsv/keras/dnn	AUROC	0.545805455481215
breast-cancer	2	/AlgorithmScripts/Classification/tsv/keras/dnn	Accuracy	0.583333333333333
breast-cancer	2	/AlgorithmScripts/Classification/tsv/keras/dnn	BalancedAccuracy	0.496139989706639
breast-cancer	2	/AlgorithmScripts/Classification/tsv/keras/dnn	Brier	0.240700979332665
breast-cancer	2	/AlgorithmScripts/Classification/tsv/keras/dnn	F1	0.705882352941177
breast-cancer	2	/AlgorithmScripts/Classification/tsv/keras/dnn	FDR	0.304347826086957
breast-cancer	2	/AlgorithmScripts/Classification/tsv/keras/dnn	FNR	0.283582089552239
breast-cancer	2	/AlgorithmScripts/Classification/tsv/keras/dnn	FPR	0.724137931034483
breast-cancer	2	/AlgorithmScripts/Classification/tsv/keras/dnn	MCC	-0.00788403296153047
breast-cancer	2	/AlgorithmScripts/Classification/tsv/keras/dnn	MMCE	0.416666666666667
breast-cancer	2	/AlgorithmScripts/Classification/tsv/keras/dnn	NPV	0.296296296296296
breast-cancer	2	/AlgorithmScripts/Classification/tsv/keras/dnn	PPV	0.695652173913043
breast-cancer	2	/AlgorithmScripts/Classification/tsv/keras/dnn	Recall	0.716417910447761
breast-cancer	2	/AlgorithmScripts/Classification/tsv/keras/dnn	TNR	0.275862068965517
breast-cancer	2	/AlgorithmScripts/Classification/tsv/keras/dnn	TPR	0.716417910447761
breast-cancer	2	/AlgorithmScripts/Classification/tsv/mlr/h2o.randomForest	AUROC	0.638703036541431
breast-cancer	2	/AlgorithmScripts/Classification/tsv/mlr/h2o.randomForest	Accuracy	0.71875
breast-cancer	2	/AlgorithmScripts/Classification/tsv/mlr/h2o.randomForest	BalancedAccuracy	0.593154915079773
breast-cancer	2	/AlgorithmScripts/Classification/tsv/mlr/h2o.randomForest	Brier	0.209022307311935
breast-cancer	2	/AlgorithmScripts/Classification/tsv/mlr/h2o.randomForest	F1	0.818791946308725
breast-cancer	2	/AlgorithmScripts/Classification/tsv/mlr/h2o.randomForest	FDR	0.25609756097561
breast-cancer	2	/AlgorithmScripts/Classification/tsv/mlr/h2o.randomForest	FNR	0.0895522388059701
breast-cancer	2	/AlgorithmScripts/Classification/tsv/mlr/h2o.randomForest	FPR	0.724137931034483
breast-cancer	2	/AlgorithmScripts/Classification/tsv/mlr/h2o.randomForest	MCC	0.242382480805709
breast-cancer	2	/AlgorithmScripts/Classification/tsv/mlr/h2o.randomForest	MMCE	0.28125
breast-cancer	2	/AlgorithmScripts/Classification/tsv/mlr/h2o.randomForest	NPV	0.571428571428571
breast-cancer	2	/AlgorithmScripts/Classification/tsv/mlr/h2o.randomForest	PPV	0.74390243902439
breast-cancer	2	/AlgorithmScripts/Classification/tsv/mlr/h2o.randomForest	Recall	0.91044776119403
breast-cancer	2	/AlgorithmScripts/Classification/tsv/mlr/h2o.randomForest	TNR	0.275862068965517
breast-cancer	2	/AlgorithmScripts/Classification/tsv/mlr/h2o.randomForest	TPR	0.91044776119403
breast-cancer	2	/AlgorithmScripts/Classification/tsv/mlr/mlp	AUROC	0.636387030365414
breast-cancer	2	/AlgorithmScripts/Classification/tsv/mlr/mlp	Accuracy	0.71875
breast-cancer	2	/AlgorithmScripts/Classification/tsv/mlr/mlp	BalancedAccuracy	0.632269686052496
breast-cancer	2	/AlgorithmScripts/Classification/tsv/mlr/mlp	Brier	0.228340757965564
breast-cancer	2	/AlgorithmScripts/Classification/tsv/mlr/mlp	F1	0.808510638297872
breast-cancer	2	/AlgorithmScripts/Classification/tsv/mlr/mlp	FDR	0.22972972972973
breast-cancer	2	/AlgorithmScripts/Classification/tsv/mlr/mlp	FNR	0.149253731343284
breast-cancer	2	/AlgorithmScripts/Classification/tsv/mlr/mlp	FPR	0.586206896551724
breast-cancer	2	/AlgorithmScripts/Classification/tsv/mlr/mlp	MCC	0.289001115066719
breast-cancer	2	/AlgorithmScripts/Classification/tsv/mlr/mlp	MMCE	0.28125
breast-cancer	2	/AlgorithmScripts/Classification/tsv/mlr/mlp	NPV	0.545454545454545
breast-cancer	2	/AlgorithmScripts/Classification/tsv/mlr/mlp	PPV	0.77027027027027
breast-cancer	2	/AlgorithmScripts/Classification/tsv/mlr/mlp	Recall	0.850746268656716
breast-cancer	2	/AlgorithmScripts/Classification/tsv/mlr/mlp	TNR	0.413793103448276
breast-cancer	2	/AlgorithmScripts/Classification/tsv/mlr/mlp	TPR	0.850746268656716
breast-cancer	2	/AlgorithmScripts/Classification/tsv/mlr/xgboost	AUROC	0.659804426145136
breast-cancer	2	/AlgorithmScripts/Classification/tsv/mlr/xgboost	Accuracy	0.71875
breast-cancer	2	/AlgorithmScripts/Classification/tsv/mlr/xgboost	BalancedAccuracy	0.602933607822954
breast-cancer	2	/AlgorithmScripts/Classification/tsv/mlr/xgboost	Brier	0.202206168710645
breast-cancer	2	/AlgorithmScripts/Classification/tsv/mlr/xgboost	F1	0.816326530612245
breast-cancer	2	/AlgorithmScripts/Classification/tsv/mlr/xgboost	FDR	0.25
breast-cancer	2	/AlgorithmScripts/Classification/tsv/mlr/xgboost	FNR	0.104477611940299
breast-cancer	2	/AlgorithmScripts/Classification/tsv/mlr/xgboost	FPR	0.689655172413793
breast-cancer	2	/AlgorithmScripts/Classification/tsv/mlr/xgboost	MCC	0.253640503250854
breast-cancer	2	/AlgorithmScripts/Classification/tsv/mlr/xgboost	MMCE	0.28125
breast-cancer	2	/AlgorithmScripts/Classification/tsv/mlr/xgboost	NPV	0.5625
breast-cancer	2	/AlgorithmScripts/Classification/tsv/mlr/xgboost	PPV	0.75
breast-cancer	2	/AlgorithmScripts/Classification/tsv/mlr/xgboost	Recall	0.895522388059702
breast-cancer	2	/AlgorithmScripts/Classification/tsv/mlr/xgboost	TNR	0.310344827586207
breast-cancer	2	/AlgorithmScripts/Classification/tsv/mlr/xgboost	TPR	0.895522388059702
breast-cancer	2	/AlgorithmScripts/Classification/tsv/sklearn/decision_tree	AUROC	0.614256304683479
breast-cancer	2	/AlgorithmScripts/Classification/tsv/sklearn/decision_tree	Accuracy	0.71875
breast-cancer	2	/AlgorithmScripts/Classification/tsv/sklearn/decision_tree	BalancedAccuracy	0.602933607822954
breast-cancer	2	/AlgorithmScripts/Classification/tsv/sklearn/decision_tree	Brier	0.217827552000388
breast-cancer	2	/AlgorithmScripts/Classification/tsv/sklearn/decision_tree	F1	0.816326530612245
breast-cancer	2	/AlgorithmScripts/Classification/tsv/sklearn/decision_tree	FDR	0.25
breast-cancer	2	/AlgorithmScripts/Classification/tsv/sklearn/decision_tree	FNR	0.104477611940299
breast-cancer	2	/AlgorithmScripts/Classification/tsv/sklearn/decision_tree	FPR	0.689655172413793
breast-cancer	2	/AlgorithmScripts/Classification/tsv/sklearn/decision_tree	MCC	0.253640503250854
breast-cancer	2	/AlgorithmScripts/Classification/tsv/sklearn/decision_tree	MMCE	0.28125
breast-cancer	2	/AlgorithmScripts/Classification/tsv/sklearn/decision_tree	NPV	0.5625
breast-cancer	2	/AlgorithmScripts/Classification/tsv/sklearn/decision_tree	PPV	0.75
breast-cancer	2	/AlgorithmScripts/Classification/tsv/sklearn/decision_tree	Recall	0.895522388059702
breast-cancer	2	/AlgorithmScripts/Classification/tsv/sklearn/decision_tree	TNR	0.310344827586207
breast-cancer	2	/AlgorithmScripts/Classification/tsv/sklearn/decision_tree	TPR	0.895522388059702
breast-cancer	2	/AlgorithmScripts/Classification/tsv/sklearn/logistic_regression	AUROC	0.686309830159547
breast-cancer	2	/AlgorithmScripts/Classification/tsv/sklearn/logistic_regression	Accuracy	0.729166666666667
breast-cancer	2	/AlgorithmScripts/Classification/tsv/sklearn/logistic_regression	BalancedAccuracy	0.571281523417396
breast-cancer	2	/AlgorithmScripts/Classification/tsv/sklearn/logistic_regression	Brier	0.192245727359588
breast-cancer	2	/AlgorithmScripts/Classification/tsv/sklearn/logistic_regression	F1	0.833333333333333
breast-cancer	2	/AlgorithmScripts/Classification/tsv/sklearn/logistic_regression	FDR	0.269662921348315
