Description	Outer_Iteration	Inner_Iteration	Algorithm	Features
yeast	5	2	/AlgorithmScripts/FeatureSelection/tsv/mlr/kruskal.test/default	pox,alm,mcg,mit,gvh,nuc,vac,erl
yeast	5	2	/AlgorithmScripts/FeatureSelection/tsv/mlr/randomForestSRC.rfsrc/default	alm,mit,nuc,mcg,gvh,vac,pox,erl
yeast	5	2	/AlgorithmScripts/FeatureSelection/tsv/sklearn/mutual_info/default	alm,mcg,mit,gvh,nuc,pox,vac,erl
yeast	5	2	/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	mcg,alm,mit,gvh,vac,nuc,pox,erl
yeast	5	2	/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	alm,pox,mcg,gvh,nuc,mit,vac,erl
yeast	5	3	/AlgorithmScripts/FeatureSelection/arff/weka/Correlation/default	alm,mit,nuc,mcg,gvh,pox,vac,erl
yeast	5	3	/AlgorithmScripts/FeatureSelection/arff/weka/GainRatio/default	pox,alm,mcg,gvh,mit,nuc,erl,vac
yeast	5	3	/AlgorithmScripts/FeatureSelection/arff/weka/OneR/default	nuc,alm,mit,mcg,pox,gvh,erl,vac
yeast	5	3	/AlgorithmScripts/FeatureSelection/arff/weka/ReliefF/default	alm,mcg,gvh,pox,mit,nuc,vac,erl
yeast	5	3	/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	alm,mcg,gvh,mit,pox,nuc,erl,vac
yeast	5	3	/AlgorithmScripts/FeatureSelection/tsv/mlr/kruskal.test/default	pox,alm,mcg,gvh,mit,nuc,vac,erl
yeast	5	3	/AlgorithmScripts/FeatureSelection/tsv/mlr/randomForestSRC.rfsrc/default	alm,mit,mcg,nuc,gvh,pox,vac,erl
yeast	5	3	/AlgorithmScripts/FeatureSelection/tsv/sklearn/mutual_info/default	alm,mcg,gvh,mit,nuc,pox,erl,vac
yeast	5	3	/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	alm,mcg,mit,gvh,vac,nuc,pox,erl
yeast	5	3	/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	pox,alm,mcg,gvh,nuc,mit,vac,erl
